43507316,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Blanca Peak is the highest summit of the Rocky Mountains.,"2017-07-26 10:55:33.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Although the particular origin of the name is unclear%2C it has been in use since the early 19th centu,14848,6004,0
43507316,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Blanca Peak is located at the southern end of the Sangre de Cristo Range.,"2017-07-26 10:55:53.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Blanca Peak is the highest summit of the Rocky Mountains.,10290,3392,0
41616896,http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,"2017-07-26 09:25:36.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo%27 mountain range ,331717,72479,1
40861787,http://searchwell.l3s.uni-hannover.de/?uid=40861787,"2017-07-26 09:25:48.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Sangre/sangre_task.php?userID=40861787,11011,8337,0
40861787,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo%E2%80%9D mountain range,"2017-07-26 09:25:59.0",http://searchwell.l3s.uni-hannover.de/?uid=40861787,189483,576,1
40861787,http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,"2017-07-26 09:26:46.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo%E2%80%9D mountain range,142355,0,1
40861787,http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Range,"2017-07-26 09:29:11.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo%E2%80%9D mountain range,50876,0,1
40861787,http://searchwell.l3s.uni-hannover.de/?uid=40861787,"2017-07-26 09:32:20.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Sangre/sangre_task.php?userID=40861787,40812,0,1
40861787,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo%E2%80%9D mountain range,"2017-07-26 09:33:01.0",http://searchwell.l3s.uni-hannover.de/?uid=40861787,774,0,1
40861787,http://searchwell.l3s.uni-hannover.de/?uid=40861787,"2017-07-26 09:36:39.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Sangre/sangre_task.php?userID=40861787,32702,2299,0
40861787,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo%E2%80%9D mountain range,"2017-07-26 09:37:12.0",http://searchwell.l3s.uni-hannover.de/?uid=40861787,437811,138,1
40861787,http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Range,"2017-07-26 09:37:31.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo%E2%80%9D mountain range,500779,8689,1
11582908,http://searchwell.l3s.uni-hannover.de/?uid=11582908,"2017-07-26 09:07:10.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Sangre/sangre_task.php?userID=11582908,3771,3706,0
11582908,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=%E2%80%9CSangre de Cristo%E2%80%9D mountain range,"2017-07-26 09:07:15.0",http://searchwell.l3s.uni-hannover.de/?uid=11582908,591682,18639,0
11582908,http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,"2017-07-26 09:07:18.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=%E2%80%9CSangre de Cristo%E2%80%9D mountain range,588974,63012,0
11582908,http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Range,"2017-07-26 09:08:30.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=%E2%80%9CSangre de Cristo%E2%80%9D mountain range,520272,20698,0
